timestamp,frame_time_ms,memory_bytes,memory_mb,throughput_msg_sec,cache_hit_rate,avg_hop_count,messages_sent,routing_table_ms,mminvoke_ms,routing_table_percent,routing_invocations
1.033,4.135,954966016,910.73,509.89,0.0000,0.00,526,0.000,0.000,0.00,0
1.037,4.052,954966016,910.73,509.89,0.0000,0.00,528,0.000,0.000,0.00,0
1.040,3.564,954966016,910.73,509.89,0.0000,0.00,530,0.000,0.000,0.00,0
1.045,4.650,954966016,910.73,509.89,0.0000,0.00,532,0.000,0.000,0.00,0
1.049,3.701,954966016,910.73,509.89,0.0000,0.00,534,0.000,0.000,0.00,0
1.052,3.656,954966016,910.73,509.89,0.0000,0.00,536,0.000,0.000,0.00,0
1.057,4.621,954966016,910.73,509.89,0.0000,0.00,538,0.000,0.000,0.00,0
1.061,3.539,954966016,910.73,509.89,0.0000,0.00,540,0.000,0.000,0.00,0
1.064,3.453,954966016,910.73,509.89,0.0000,0.00,541,0.000,0.000,0.00,0
1.068,3.898,954966016,910.73,509.89,0.0000,0.00,543,0.000,0.000,0.00,0
1.072,3.913,954966016,910.73,509.89,0.0000,0.00,545,0.000,0.000,0.00,0
1.076,3.833,954966016,910.73,509.89,0.0000,0.00,547,0.000,0.000,0.00,0
1.079,3.660,954966016,910.73,509.89,0.0000,0.00,549,0.000,0.000,0.00,0
1.084,4.863,954966016,910.73,509.89,0.0000,0.00,552,0.000,0.000,0.00,0
1.089,4.714,954966016,910.73,509.89,0.0000,0.00,554,0.000,0.000,0.00,0
1.093,4.489,954966016,910.73,509.89,0.0000,0.00,556,0.000,0.000,0.00,0
1.098,4.820,954966016,910.73,509.89,0.0000,0.00,559,0.000,0.000,0.00,0
1.102,3.672,954966016,910.73,509.89,0.0000,0.00,560,0.000,0.000,0.00,0
1.106,4.416,954966016,910.73,509.89,0.0000,0.00,563,0.000,0.000,0.00,0
1.110,4.025,954966016,910.73,509.89,0.0000,0.00,565,0.000,0.000,0.00,0
1.116,5.713,954966016,910.73,509.89,0.0000,0.00,567,0.000,0.000,0.00,0
1.120,3.904,954966016,910.73,509.89,0.0000,0.00,569,0.000,0.000,0.00,0
1.123,3.351,954966016,910.73,509.89,0.0000,0.00,571,0.000,0.000,0.00,0
1.127,3.995,954966016,910.73,509.89,0.0000,0.00,573,0.000,0.000,0.00,0
1.131,4.136,954966016,910.73,509.89,0.0000,0.00,575,0.000,0.000,0.00,0
1.135,3.820,956280832,911.98,509.89,0.0000,0.00,577,0.000,0.000,0.00,0
1.140,4.679,956280832,911.98,509.89,0.0000,0.00,579,0.000,0.000,0.00,0
1.143,3.544,956280832,911.98,509.89,0.0000,0.00,581,0.000,0.000,0.00,0
1.148,4.738,956280832,911.98,509.89,0.0000,0.00,584,0.000,0.000,0.00,0
1.154,5.568,956280832,911.98,509.89,0.0000,0.00,586,0.000,0.000,0.00,0
1.158,4.689,956280832,911.98,509.89,0.0000,0.00,589,0.000,0.000,0.00,0
1.162,3.484,956280832,911.98,509.89,0.0000,0.00,590,0.000,0.000,0.00,0
1.166,4.365,956280832,911.98,509.89,0.0000,0.00,593,0.000,0.000,0.00,0
1.172,5.744,956280832,911.98,509.89,0.0000,0.00,595,0.000,0.000,0.00,0
1.177,4.914,956280832,911.98,509.89,0.0000,0.00,598,0.000,0.000,0.00,0
1.183,5.862,956280832,911.98,509.89,0.0000,0.00,601,0.000,0.000,0.00,0
1.187,4.438,956280832,911.98,509.89,0.0000,0.00,603,0.000,0.000,0.00,0
1.191,4.009,956280832,911.98,509.89,0.0000,0.00,605,0.000,0.000,0.00,0
1.196,4.810,956280832,911.98,509.89,0.0000,0.00,608,0.000,0.000,0.00,0
1.201,5.346,956280832,911.98,509.89,0.0000,0.00,610,0.000,0.000,0.00,0
1.206,4.834,956280832,911.98,509.89,0.0000,0.00,613,0.000,0.000,0.00,0
1.211,4.587,956280832,911.98,509.89,0.0000,0.00,615,0.000,0.000,0.00,0
1.217,5.867,956280832,911.98,509.89,0.0000,0.00,618,0.000,0.000,0.00,0
1.222,4.858,956280832,911.98,509.89,0.0000,0.00,620,0.000,0.000,0.00,0
1.227,5.975,956280832,911.98,509.89,0.0000,0.00,623,0.000,0.000,0.00,0
1.232,4.966,956280832,911.98,509.89,0.0000,0.00,626,0.000,0.000,0.00,0
1.237,4.297,956280832,911.98,509.89,0.0000,0.00,628,0.000,0.000,0.00,0
1.242,5.144,956280832,911.98,509.89,0.0000,0.00,630,0.000,0.000,0.00,0
1.247,4.849,956280832,911.98,509.89,0.0000,0.00,633,0.000,0.000,0.00,0
1.251,4.328,956280832,911.98,509.89,0.0000,0.00,635,0.000,0.000,0.00,0
1.257,6.132,956280832,911.98,509.89,0.0000,0.00,638,0.000,0.000,0.00,0
1.262,4.318,956280832,911.98,509.89,0.0000,0.00,640,0.000,0.000,0.00,0
1.267,5.313,956280832,911.98,509.89,0.0000,0.00,643,0.000,0.000,0.00,0
1.272,5.152,956280832,911.98,509.89,0.0000,0.00,645,0.000,0.000,0.00,0
1.276,3.558,956280832,911.98,509.89,0.0000,0.00,647,0.000,0.000,0.00,0
1.280,4.504,956280832,911.98,509.89,0.0000,0.00,650,0.000,0.000,0.00,0
1.285,4.568,956280832,911.98,509.89,0.0000,0.00,652,0.000,0.000,0.00,0
1.289,4.590,956280832,911.98,509.89,0.0000,0.00,654,0.000,0.000,0.00,0
1.293,3.966,956280832,911.98,509.89,0.0000,0.00,656,0.000,0.000,0.00,0
1.297,3.717,956280832,911.98,509.89,0.0000,0.00,658,0.000,0.000,0.00,0
1.301,4.073,956280832,911.98,509.89,0.0000,0.00,660,0.000,0.000,0.00,0
1.306,5.421,956280832,911.98,509.89,0.0000,0.00,663,0.000,0.000,0.00,0
1.311,5.022,956280832,911.98,509.89,0.0000,0.00,665,0.000,0.000,0.00,0
1.317,5.756,956280832,911.98,509.89,0.0000,0.00,668,0.000,0.000,0.00,0
1.321,3.954,956280832,911.98,509.89,0.0000,0.00,670,0.000,0.000,0.00,0
1.325,3.756,956280832,911.98,509.89,0.0000,0.00,672,0.000,0.000,0.00,0
1.329,4.459,956280832,911.98,509.89,0.0000,0.00,674,0.000,0.000,0.00,0
1.334,4.446,956280832,911.98,509.89,0.0000,0.00,676,0.000,0.000,0.00,0
1.338,3.811,956280832,911.98,509.89,0.0000,0.00,678,0.000,0.000,0.00,0
1.341,3.520,956280832,911.98,509.89,0.0000,0.00,680,0.000,0.000,0.00,0
1.345,3.732,956280832,911.98,509.89,0.0000,0.00,682,0.000,0.000,0.00,0
1.349,4.383,956280832,911.98,509.89,0.0000,0.00,684,0.000,0.000,0.00,0
1.356,6.327,956280832,911.98,509.89,0.0000,0.00,687,0.000,0.000,0.00,0
1.361,5.583,956280832,911.98,509.89,0.0000,0.00,690,0.000,0.000,0.00,0
1.367,6.018,956280832,911.98,509.89,0.0000,0.00,693,0.000,0.000,0.00,0
1.373,5.966,956280832,911.98,509.89,0.0000,0.00,696,0.000,0.000,0.00,0
1.379,5.830,956280832,911.98,509.89,0.0000,0.00,699,0.000,0.000,0.00,0
1.385,5.797,956280832,911.98,509.89,0.0000,0.00,702,0.000,0.000,0.00,0
1.390,4.766,956280832,911.98,509.89,0.0000,0.00,704,0.000,0.000,0.00,0
1.393,3.728,956280832,911.98,509.89,0.0000,0.00,706,0.000,0.000,0.00,0
1.398,4.466,956280832,911.98,509.89,0.0000,0.00,708,0.000,0.000,0.00,0
1.402,4.398,956280832,911.98,509.89,0.0000,0.00,711,0.000,0.000,0.00,0
1.406,4.166,956280832,911.98,509.89,0.0000,0.00,713,0.000,0.000,0.00,0
1.411,5.187,956280832,911.98,509.89,0.0000,0.00,715,0.000,0.000,0.00,0
1.416,4.457,956280832,911.98,509.89,0.0000,0.00,717,0.000,0.000,0.00,0
1.420,4.206,957628416,913.27,509.89,0.0000,0.00,720,0.000,0.000,0.00,0
1.424,3.673,957628416,913.27,509.89,0.0000,0.00,721,0.000,0.000,0.00,0
1.428,4.608,957628416,913.27,509.89,0.0000,0.00,724,0.000,0.000,0.00,0
1.433,4.915,957628416,913.27,509.89,0.0000,0.00,726,0.000,0.000,0.00,0
1.439,5.583,957628416,913.27,509.89,0.0000,0.00,729,0.000,0.000,0.00,0
1.444,4.747,957628416,913.27,509.89,0.0000,0.00,731,0.000,0.000,0.00,0
1.449,5.350,957628416,913.27,509.89,0.0000,0.00,734,0.000,0.000,0.00,0
1.455,5.681,957628416,913.27,509.89,0.0000,0.00,737,0.000,0.000,0.00,0
1.460,4.893,957628416,913.27,509.89,0.0000,0.00,739,0.000,0.000,0.00,0
1.464,4.341,957628416,913.27,509.89,0.0000,0.00,741,0.000,0.000,0.00,0
1.468,3.709,957628416,913.27,509.89,0.0000,0.00,743,0.000,0.000,0.00,0
1.473,5.343,957628416,913.27,509.89,0.0000,0.00,746,0.000,0.000,0.00,0
1.478,5.405,957628416,913.27,509.89,0.0000,0.00,749,0.000,0.000,0.00,0
1.483,4.362,957628416,913.27,509.89,0.0000,0.00,751,0.000,0.000,0.00,0
1.488,5.716,957628416,913.27,509.89,0.0000,0.00,754,0.000,0.000,0.00,0
1.494,5.432,957628416,913.27,509.89,0.0000,0.00,756,0.000,0.000,0.00,0
1.500,6.058,957628416,913.27,509.89,0.0000,0.00,759,0.000,0.000,0.00,0
1.508,7.584,957628416,913.27,509.89,0.0000,0.00,763,0.000,0.000,0.00,0
1.515,7.829,957628416,913.27,509.89,0.0000,0.00,767,0.000,0.000,0.00,0
1.523,7.456,957628416,913.27,509.89,0.0000,0.00,771,0.000,0.000,0.00,0
1.531,7.953,957628416,913.27,509.89,0.0000,0.00,775,0.000,0.000,0.00,0
1.543,11.925,957628416,913.27,509.89,0.0000,0.00,781,0.000,0.000,0.00,0
1.553,10.800,957628416,913.27,509.89,0.0000,0.00,786,0.000,0.000,0.00,0
1.562,8.861,957628416,913.27,509.89,0.0000,0.00,791,0.000,0.000,0.00,0
1.573,10.190,957628416,913.27,509.89,0.0000,0.00,796,0.000,0.000,0.00,0
1.581,8.710,957628416,913.27,509.89,0.0000,0.00,800,0.000,0.000,0.00,0
1.588,6.391,957628416,913.27,509.89,0.0000,0.00,803,0.000,0.000,0.00,0
1.594,6.229,957628416,913.27,509.89,0.0000,0.00,806,0.000,0.000,0.00,0
1.603,8.822,957628416,913.27,509.89,0.0000,0.00,811,0.000,0.000,0.00,0
1.608,5.502,957628416,913.27,509.89,0.0000,0.00,814,0.000,0.000,0.00,0
1.616,7.314,957628416,913.27,509.89,0.0000,0.00,817,0.000,0.000,0.00,0
1.623,7.608,957628416,913.27,509.89,0.0000,0.00,821,0.000,0.000,0.00,0
1.631,8.348,957628416,913.27,509.89,0.0000,0.00,825,0.000,0.000,0.00,0
1.638,6.194,957628416,913.27,509.89,0.0000,0.00,828,0.000,0.000,0.00,0
1.642,4.798,957628416,913.27,509.89,0.0000,0.00,831,0.000,0.000,0.00,0
1.649,6.082,957628416,913.27,509.89,0.0000,0.00,834,0.000,0.000,0.00,0
1.654,5.556,957628416,913.27,509.89,0.0000,0.00,837,0.000,0.000,0.00,0
1.660,5.571,957628416,913.27,509.89,0.0000,0.00,839,0.000,0.000,0.00,0
1.665,5.587,957628416,913.27,509.89,0.0000,0.00,842,0.000,0.000,0.00,0
1.675,9.730,957628416,913.27,509.89,0.0000,0.00,847,0.000,0.000,0.00,0
1.682,6.808,957628416,913.27,509.89,0.0000,0.00,850,0.000,0.000,0.00,0
1.688,6.461,957628416,913.27,509.89,0.0000,0.00,854,0.000,0.000,0.00,0
1.694,5.951,957628416,913.27,509.89,0.0000,0.00,857,0.000,0.000,0.00,0
1.699,4.852,957628416,913.27,509.89,0.0000,0.00,859,0.000,0.000,0.00,0
1.706,7.117,957628416,913.27,509.89,0.0000,0.00,863,0.000,0.000,0.00,0
1.711,5.003,957628416,913.27,509.89,0.0000,0.00,865,0.000,0.000,0.00,0
1.717,5.825,957628416,913.27,509.89,0.0000,0.00,868,0.000,0.000,0.00,0
1.723,6.195,957628416,913.27,509.89,0.0000,0.00,871,0.000,0.000,0.00,0
1.730,6.326,957628416,913.27,509.89,0.0000,0.00,874,0.000,0.000,0.00,0
1.736,6.179,957628416,913.27,509.89,0.0000,0.00,877,0.000,0.000,0.00,0
1.740,4.765,957628416,913.27,509.89,0.0000,0.00,880,0.000,0.000,0.00,0
1.746,5.325,957628416,913.27,509.89,0.0000,0.00,882,0.000,0.000,0.00,0
1.751,5.033,957628416,913.27,509.89,0.0000,0.00,885,0.000,0.000,0.00,0
1.759,8.379,957628416,913.27,509.89,0.0000,0.00,889,0.000,0.000,0.00,0
1.765,5.695,957628416,913.27,509.89,0.0000,0.00,892,0.000,0.000,0.00,0
1.770,4.660,957628416,913.27,509.89,0.0000,0.00,894,0.000,0.000,0.00,0
1.776,6.544,957628416,913.27,509.89,0.0000,0.00,898,0.000,0.000,0.00,0
1.782,6.256,957628416,913.27,509.89,0.0000,0.00,901,0.000,0.000,0.00,0
1.790,8.001,957628416,913.27,509.89,0.0000,0.00,905,0.000,0.000,0.00,0
1.796,5.947,957628416,913.27,509.89,0.0000,0.00,908,0.000,0.000,0.00,0
1.804,7.649,959188992,914.75,509.89,0.0000,0.00,911,0.000,0.000,0.00,0
1.811,7.213,959188992,914.75,509.89,0.0000,0.00,915,0.000,0.000,0.00,0
1.817,5.706,959188992,914.75,509.89,0.0000,0.00,918,0.000,0.000,0.00,0
1.822,5.259,959188992,914.75,509.89,0.0000,0.00,921,0.000,0.000,0.00,0
1.828,6.061,959188992,914.75,509.89,0.0000,0.00,924,0.000,0.000,0.00,0
1.835,6.694,959188992,914.75,509.89,0.0000,0.00,927,0.000,0.000,0.00,0
1.842,6.916,959188992,914.75,509.89,0.0000,0.00,930,0.000,0.000,0.00,0
1.849,7.072,959188992,914.75,509.89,0.0000,0.00,934,0.000,0.000,0.00,0
1.855,6.481,959188992,914.75,509.89,0.0000,0.00,937,0.000,0.000,0.00,0
1.861,5.501,959188992,914.75,509.89,0.0000,0.00,940,0.000,0.000,0.00,0
1.867,6.305,959188992,914.75,509.89,0.0000,0.00,943,0.000,0.000,0.00,0
1.875,8.036,959188992,914.75,509.89,0.0000,0.00,947,0.000,0.000,0.00,0
1.881,5.506,959188992,914.75,509.89,0.0000,0.00,950,0.000,0.000,0.00,0
1.886,5.795,959188992,914.75,509.89,0.0000,0.00,953,0.000,0.000,0.00,0
1.892,5.507,959188992,914.75,509.89,0.0000,0.00,955,0.000,0.000,0.00,0
1.897,4.577,959188992,914.75,509.89,0.0000,0.00,958,0.000,0.000,0.00,0
1.902,5.831,959188992,914.75,509.89,0.0000,0.00,961,0.000,0.000,0.00,0
1.908,5.131,959188992,914.75,509.89,0.0000,0.00,963,0.000,0.000,0.00,0
1.914,6.455,959188992,914.75,509.89,0.0000,0.00,966,0.000,0.000,0.00,0
1.919,5.301,959188992,914.75,509.89,0.0000,0.00,969,0.000,0.000,0.00,0
1.924,4.625,959188992,914.75,509.89,0.0000,0.00,971,0.000,0.000,0.00,0
1.930,6.086,959188992,914.75,509.89,0.0000,0.00,975,0.000,0.000,0.00,0
1.936,5.711,959188992,914.75,509.89,0.0000,0.00,977,0.000,0.000,0.00,0
1.940,4.659,959188992,914.75,509.89,0.0000,0.00,980,0.000,0.000,0.00,0
1.946,5.717,959188992,914.75,509.89,0.0000,0.00,983,0.000,0.000,0.00,0
1.951,4.708,959188992,914.75,509.89,0.0000,0.00,985,0.000,0.000,0.00,0
1.955,4.536,959188992,914.75,509.89,0.0000,0.00,987,0.000,0.000,0.00,0
1.960,4.391,959188992,914.75,509.89,0.0000,0.00,989,0.000,0.000,0.00,0
1.966,5.866,959188992,914.75,509.89,0.0000,0.00,992,0.000,0.000,0.00,0
1.971,5.183,959188992,914.75,509.89,0.0000,0.00,995,0.000,0.000,0.00,0
1.978,6.792,959188992,914.75,509.89,0.0000,0.00,998,0.000,0.000,0.00,0
1.983,5.464,959188992,914.75,509.89,0.0000,0.00,1001,0.000,0.000,0.00,0
1.987,3.902,959188992,914.75,509.89,0.0000,0.00,1003,0.000,0.000,0.00,0
1.992,5.292,959188992,914.75,509.89,0.0000,0.00,1006,0.000,0.000,0.00,0
1.998,5.411,959188992,914.75,509.89,0.0000,0.00,1008,0.000,0.000,0.00,0
2.002,4.305,959188992,914.75,509.89,0.0000,0.00,1010,0.000,0.000,0.00,0
2.007,4.745,959188992,914.75,499.75,0.0000,0.00,1013,0.000,0.000,0.00,0
2.013,6.030,959188992,914.75,499.75,0.0000,0.00,1016,0.000,0.000,0.00,0
2.018,5.728,959188992,914.75,499.75,0.0000,0.00,1019,0.000,0.000,0.00,0
2.025,6.721,959188992,914.75,499.75,0.0000,0.00,1022,0.000,0.000,0.00,0
2.030,4.344,959188992,914.75,499.75,0.0000,0.00,1024,0.000,0.000,0.00,0
2.036,6.161,959188992,914.75,499.75,0.0000,0.00,1027,0.000,0.000,0.00,0
2.042,6.138,959188992,914.75,499.75,0.0000,0.00,1030,0.000,0.000,0.00,0
2.048,6.005,959188992,914.75,499.75,0.0000,0.00,1033,0.000,0.000,0.00,0
2.060,12.232,959188992,914.75,499.75,0.0000,0.00,1040,0.000,0.000,0.00,0
2.072,11.965,959188992,914.75,499.75,0.0000,0.00,1046,0.000,0.000,0.00,0
2.083,11.024,959188992,914.75,499.75,0.0000,0.00,1051,0.000,0.000,0.00,0
2.096,13.332,959188992,914.75,499.75,0.0000,0.00,1058,0.000,0.000,0.00,0
2.109,13.136,959188992,914.75,499.75,0.0000,0.00,1064,0.000,0.000,0.00,0
2.120,10.856,959188992,914.75,499.75,0.0000,0.00,1070,0.000,0.000,0.00,0
2.127,6.610,959188992,914.75,499.75,0.0000,0.00,1073,0.000,0.000,0.00,0
2.135,7.559,959188992,914.75,499.75,0.0000,0.00,1077,0.000,0.000,0.00,0
2.141,6.198,959188992,914.75,499.75,0.0000,0.00,1080,0.000,0.000,0.00,0
2.147,6.274,959188992,914.75,499.75,0.0000,0.00,1083,0.000,0.000,0.00,0
2.154,7.263,959188992,914.75,499.75,0.0000,0.00,1087,0.000,0.000,0.00,0
2.160,5.656,959188992,914.75,499.75,0.0000,0.00,1089,0.000,0.000,0.00,0
2.164,4.209,959188992,914.75,499.75,0.0000,0.00,1092,0.000,0.000,0.00,0
2.169,4.939,959188992,914.75,499.75,0.0000,0.00,1094,0.000,0.000,0.00,0
2.173,4.105,959188992,914.75,499.75,0.0000,0.00,1096,0.000,0.000,0.00,0
2.177,4.056,959188992,914.75,499.75,0.0000,0.00,1098,0.000,0.000,0.00,0
2.182,4.907,960811008,916.30,499.75,0.0000,0.00,1101,0.000,0.000,0.00,0
2.187,4.979,960811008,916.30,499.75,0.0000,0.00,1103,0.000,0.000,0.00,0
2.191,4.255,960811008,916.30,499.75,0.0000,0.00,1105,0.000,0.000,0.00,0
2.197,5.989,960811008,916.30,499.75,0.0000,0.00,1108,0.000,0.000,0.00,0
2.201,4.138,960811008,916.30,499.75,0.0000,0.00,1110,0.000,0.000,0.00,0
2.205,3.220,960811008,916.30,499.75,0.0000,0.00,1112,0.000,0.000,0.00,0
2.209,4.650,960811008,916.30,499.75,0.0000,0.00,1114,0.000,0.000,0.00,0
2.213,3.489,960811008,916.30,499.75,0.0000,0.00,1116,0.000,0.000,0.00,0
2.217,4.573,960811008,916.30,499.75,0.0000,0.00,1118,0.000,0.000,0.00,0
2.222,4.528,960811008,916.30,499.75,0.0000,0.00,1120,0.000,0.000,0.00,0
2.226,4.130,960811008,916.30,499.75,0.0000,0.00,1123,0.000,0.000,0.00,0
2.231,4.756,960811008,916.30,499.75,0.0000,0.00,1125,0.000,0.000,0.00,0
2.235,4.251,960811008,916.30,499.75,0.0000,0.00,1127,0.000,0.000,0.00,0
2.240,5.036,960811008,916.30,499.75,0.0000,0.00,1130,0.000,0.000,0.00,0
2.245,4.791,960811008,916.30,499.75,0.0000,0.00,1132,0.000,0.000,0.00,0
2.249,3.944,960811008,916.30,499.75,0.0000,0.00,1134,0.000,0.000,0.00,0
2.254,4.809,960811008,916.30,499.75,0.0000,0.00,1136,0.000,0.000,0.00,0
2.259,5.714,960811008,916.30,499.75,0.0000,0.00,1139,0.000,0.000,0.00,0
2.263,3.609,960811008,916.30,499.75,0.0000,0.00,1141,0.000,0.000,0.00,0
2.267,4.307,960811008,916.30,499.75,0.0000,0.00,1143,0.000,0.000,0.00,0
2.273,5.946,960811008,916.30,499.75,0.0000,0.00,1146,0.000,0.000,0.00,0
2.280,6.312,960811008,916.30,499.75,0.0000,0.00,1149,0.000,0.000,0.00,0
2.285,4.952,960811008,916.30,499.75,0.0000,0.00,1152,0.000,0.000,0.00,0
2.288,3.897,960811008,916.30,499.75,0.0000,0.00,1154,0.000,0.000,0.00,0
2.293,4.632,960811008,916.30,499.75,0.0000,0.00,1156,0.000,0.000,0.00,0
2.297,4.024,960811008,916.30,499.75,0.0000,0.00,1158,0.000,0.000,0.00,0
2.301,4.408,960811008,916.30,499.75,0.0000,0.00,1160,0.000,0.000,0.00,0
2.306,4.950,960811008,916.30,499.75,0.0000,0.00,1163,0.000,0.000,0.00,0
2.312,5.429,960811008,916.30,499.75,0.0000,0.00,1165,0.000,0.000,0.00,0
2.318,5.788,960811008,916.30,499.75,0.0000,0.00,1168,0.000,0.000,0.00,0
2.324,5.942,960811008,916.30,499.75,0.0000,0.00,1171,0.000,0.000,0.00,0
2.330,6.048,960811008,916.30,499.75,0.0000,0.00,1174,0.000,0.000,0.00,0
2.335,4.885,960811008,916.30,499.75,0.0000,0.00,1177,0.000,0.000,0.00,0
2.339,4.745,960811008,916.30,499.75,0.0000,0.00,1179,0.000,0.000,0.00,0
2.344,4.816,960811008,916.30,499.75,0.0000,0.00,1182,0.000,0.000,0.00,0
2.352,7.644,960811008,916.30,499.75,0.0000,0.00,1185,0.000,0.000,0.00,0
2.357,5.112,960811008,916.30,499.75,0.0000,0.00,1188,0.000,0.000,0.00,0
2.362,5.513,960811008,916.30,499.75,0.0000,0.00,1191,0.000,0.000,0.00,0
2.366,4.119,960811008,916.30,499.75,0.0000,0.00,1193,0.000,0.000,0.00,0
2.370,3.963,960811008,916.30,499.75,0.0000,0.00,1195,0.000,0.000,0.00,0
2.375,4.676,960811008,916.30,499.75,0.0000,0.00,1197,0.000,0.000,0.00,0
2.380,5.139,960811008,916.30,499.75,0.0000,0.00,1200,0.000,0.000,0.00,0
2.385,4.667,960811008,916.30,499.75,0.0000,0.00,1202,0.000,0.000,0.00,0
2.389,4.451,960811008,916.30,499.75,0.0000,0.00,1204,0.000,0.000,0.00,0
2.393,4.021,960811008,916.30,499.75,0.0000,0.00,1206,0.000,0.000,0.00,0
2.398,4.520,960811008,916.30,499.75,0.0000,0.00,1208,0.000,0.000,0.00,0
2.403,5.406,960811008,916.30,499.75,0.0000,0.00,1211,0.000,0.000,0.00,0
2.410,6.427,960811008,916.30,499.75,0.0000,0.00,1214,0.000,0.000,0.00,0
2.415,5.329,960811008,916.30,499.75,0.0000,0.00,1217,0.000,0.000,0.00,0
2.420,4.659,960811008,916.30,499.75,0.0000,0.00,1219,0.000,0.000,0.00,0
2.423,3.176,960811008,916.30,499.75,0.0000,0.00,1221,0.000,0.000,0.00,0
2.427,4.506,960811008,916.30,499.75,0.0000,0.00,1223,0.000,0.000,0.00,0
2.431,4.051,960811008,916.30,499.75,0.0000,0.00,1225,0.000,0.000,0.00,0
2.435,3.527,960811008,916.30,499.75,0.0000,0.00,1227,0.000,0.000,0.00,0
2.439,3.808,960811008,916.30,499.75,0.0000,0.00,1229,0.000,0.000,0.00,0
2.442,3.350,960811008,916.30,499.75,0.0000,0.00,1231,0.000,0.000,0.00,0
2.446,3.403,960811008,916.30,499.75,0.0000,0.00,1232,0.000,0.000,0.00,0
2.450,4.392,960811008,916.30,499.75,0.0000,0.00,1234,0.000,0.000,0.00,0
2.454,4.427,960811008,916.30,499.75,0.0000,0.00,1237,0.000,0.000,0.00,0
2.458,3.520,960811008,916.30,499.75,0.0000,0.00,1238,0.000,0.000,0.00,0
2.462,3.677,962162688,917.59,499.75,0.0000,0.00,1240,0.000,0.000,0.00,0
2.466,4.804,962162688,917.59,499.75,0.0000,0.00,1243,0.000,0.000,0.00,0
2.471,4.745,962162688,917.59,499.75,0.0000,0.00,1245,0.000,0.000,0.00,0
2.475,4.253,962162688,917.59,499.75,0.0000,0.00,1247,0.000,0.000,0.00,0
2.479,3.410,962162688,917.59,499.75,0.0000,0.00,1249,0.000,0.000,0.00,0
2.485,6.497,962162688,917.59,499.75,0.0000,0.00,1252,0.000,0.000,0.00,0
2.492,6.284,962162688,917.59,499.75,0.0000,0.00,1255,0.000,0.000,0.00,0
2.499,7.270,962162688,917.59,499.75,0.0000,0.00,1259,0.000,0.000,0.00,0
2.503,3.906,962162688,917.59,499.75,0.0000,0.00,1261,0.000,0.000,0.00,0
2.506,3.414,962162688,917.59,499.75,0.0000,0.00,1263,0.000,0.000,0.00,0
2.512,5.731,962162688,917.59,499.75,0.0000,0.00,1265,0.000,0.000,0.00,0
2.516,4.561,962162688,917.59,499.75,0.0000,0.00,1268,0.000,0.000,0.00,0
2.520,3.421,962162688,917.59,499.75,0.0000,0.00,1269,0.000,0.000,0.00,0
2.523,2.854,962162688,917.59,499.75,0.0000,0.00,1271,0.000,0.000,0.00,0
2.528,4.967,962162688,917.59,499.75,0.0000,0.00,1273,0.000,0.000,0.00,0
2.531,3.597,962162688,917.59,499.75,0.0000,0.00,1275,0.000,0.000,0.00,0
2.536,4.572,962162688,917.59,499.75,0.0000,0.00,1277,0.000,0.000,0.00,0
2.541,4.716,962162688,917.59,499.75,0.0000,0.00,1280,0.000,0.000,0.00,0
2.547,5.949,962162688,917.59,499.75,0.0000,0.00,1283,0.000,0.000,0.00,0
2.552,5.244,962162688,917.59,499.75,0.0000,0.00,1285,0.000,0.000,0.00,0
2.556,3.750,962162688,917.59,499.75,0.0000,0.00,1287,0.000,0.000,0.00,0
2.561,5.631,962162688,917.59,499.75,0.0000,0.00,1290,0.000,0.000,0.00,0
2.566,5.271,962162688,917.59,499.75,0.0000,0.00,1293,0.000,0.000,0.00,0
2.572,6.039,962162688,917.59,499.75,0.0000,0.00,1296,0.000,0.000,0.00,0
2.578,5.922,962162688,917.59,499.75,0.0000,0.00,1299,0.000,0.000,0.00,0
2.582,4.071,962162688,917.59,499.75,0.0000,0.00,1301,0.000,0.000,0.00,0
2.587,4.108,962162688,917.59,499.75,0.0000,0.00,1303,0.000,0.000,0.00,0
2.591,4.592,962162688,917.59,499.75,0.0000,0.00,1305,0.000,0.000,0.00,0
2.595,3.953,962162688,917.59,499.75,0.0000,0.00,1307,0.000,0.000,0.00,0
2.600,4.533,962162688,917.59,499.75,0.0000,0.00,1309,0.000,0.000,0.00,0
2.604,4.256,962162688,917.59,499.75,0.0000,0.00,1311,0.000,0.000,0.00,0
2.608,4.592,962162688,917.59,499.75,0.0000,0.00,1314,0.000,0.000,0.00,0
2.613,4.070,962162688,917.59,499.75,0.0000,0.00,1316,0.000,0.000,0.00,0
2.617,4.356,962162688,917.59,499.75,0.0000,0.00,1318,0.000,0.000,0.00,0
2.621,3.873,962162688,917.59,499.75,0.0000,0.00,1320,0.000,0.000,0.00,0
2.624,3.348,962162688,917.59,499.75,0.0000,0.00,1322,0.000,0.000,0.00,0
2.628,4.120,962162688,917.59,499.75,0.0000,0.00,1324,0.000,0.000,0.00,0
2.632,4.188,962162688,917.59,499.75,0.0000,0.00,1326,0.000,0.000,0.00,0
2.636,4.074,962162688,917.59,499.75,0.0000,0.00,1328,0.000,0.000,0.00,0
2.640,3.799,962162688,917.59,499.75,0.0000,0.00,1330,0.000,0.000,0.00,0
2.645,4.401,962162688,917.59,499.75,0.0000,0.00,1332,0.000,0.000,0.00,0
